id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,fdr
P18754,J10_PNEUMOBACT,Bacterial pneumoniae,RCC1,Inverse variance weighted (multiplicative random effects),4,-0.0594963563623227,0.112851986903243,0.598049854897981,0.957005067361193
P18827,J10_PNEUMOBACT,Bacterial pneumoniae,SDC1,Inverse variance weighted (multiplicative random effects),24,0.0833881118449813,0.0382920008044429,0.0294291149355095,0.397627797228496
P19021,J10_PNEUMOBACT,Bacterial pneumoniae,PAM,Inverse variance weighted (multiplicative random effects),35,-0.0239957459453317,0.0150643150544425,0.111185627590087,0.657001115098402
P19022,J10_PNEUMOBACT,Bacterial pneumoniae,CDH2,Inverse variance weighted (multiplicative random effects),30,-0.0269092406687037,0.0423726698376951,0.525388468584126,0.937020989143648
P19075,J10_PNEUMOBACT,Bacterial pneumoniae,TSPAN8,Inverse variance weighted (multiplicative random effects),44,0.00577527542085658,0.0185615200267059,0.755692388343889,0.982466377663343
P19256,J10_PNEUMOBACT,Bacterial pneumoniae,CD58,Inverse variance weighted (multiplicative random effects),25,-0.00296649444656312,0.0279047283975586,0.915338024850649,0.991408010221534
P19320,J10_PNEUMOBACT,Bacterial pneumoniae,VCAM1,Inverse variance weighted (multiplicative random effects),26,0.0291635299371001,0.0327474497981583,0.373165904744136,0.910312384700098
P19438,J10_PNEUMOBACT,Bacterial pneumoniae,TNFRSF1A,Inverse variance weighted (multiplicative random effects),8,0.0382400408159757,0.103833092931799,0.712661668146567,0.97754846764246
P19440,J10_PNEUMOBACT,Bacterial pneumoniae,GGT1,Inverse variance weighted (multiplicative random effects),22,0.0567207701392552,0.0427440420249753,0.184513121998383,0.773131989356907
P19474,J10_PNEUMOBACT,Bacterial pneumoniae,TRIM21,Inverse variance weighted (multiplicative random effects),8,0.025605865965816,0.0672619964643051,0.703434431563596,0.97754846764246
P19525,J10_PNEUMOBACT,Bacterial pneumoniae,EIF2AK2,Inverse variance weighted (multiplicative random effects),11,0.0376375690973951,0.0429836368899253,0.381233651036718,0.912075751074873
P19526,J10_PNEUMOBACT,Bacterial pneumoniae,FUT1,Inverse variance weighted (multiplicative random effects),4,-0.0800549998641974,0.113178313299052,0.479358223266994,0.92648012933612
P19801,J10_PNEUMOBACT,Bacterial pneumoniae,AOC1,Inverse variance weighted (multiplicative random effects),5,0.029978615432525,0.030749740133482,0.329598673546505,0.872490268610545
P19838,J10_PNEUMOBACT,Bacterial pneumoniae,NFKB1,Inverse variance weighted (multiplicative random effects),7,0.182128999545633,0.0494637981421458,0.000231350941535669,0.0269462965062335
P19876,J10_PNEUMOBACT,Bacterial pneumoniae,CXCL3,Inverse variance weighted (multiplicative random effects),9,-0.108356365708157,0.0662767245484833,0.102068276556016,0.640739836162144
P19878,J10_PNEUMOBACT,Bacterial pneumoniae,NCF2,Inverse variance weighted (multiplicative random effects),7,0.0936298361023075,0.0671743058723193,0.163367717466727,0.751194604656791
P19883,J10_PNEUMOBACT,Bacterial pneumoniae,FST,Inverse variance weighted (multiplicative random effects),8,0.106570944569843,0.0591773312286759,0.0717226689471409,0.572794035767329
P19957,J10_PNEUMOBACT,Bacterial pneumoniae,PI3,Inverse variance weighted (multiplicative random effects),19,0.0160173905322188,0.024803578376634,0.518428744378342,0.936801441783925
P19961,J10_PNEUMOBACT,Bacterial pneumoniae,AMY2B,Inverse variance weighted (multiplicative random effects),37,-0.00208920153502542,0.0197699548739992,0.915839752680013,0.991408010221534
P19971,J10_PNEUMOBACT,Bacterial pneumoniae,TYMP,Inverse variance weighted (multiplicative random effects),6,-0.00214139696862263,0.0678689326029487,0.974829364979735,0.996771625970461
P20023,J10_PNEUMOBACT,Bacterial pneumoniae,CR2,Inverse variance weighted (multiplicative random effects),57,0.0284776389999584,0.0279738782294775,0.308674032412469,0.855693558471614
P20061,J10_PNEUMOBACT,Bacterial pneumoniae,TCN1,Inverse variance weighted (multiplicative random effects),62,0.0326517132976337,0.0128041910152032,0.0107698157443554,0.229169252329409
P20062,J10_PNEUMOBACT,Bacterial pneumoniae,TCN2,Inverse variance weighted (multiplicative random effects),44,0.0128622136059869,0.0120054229397083,0.284004458030572,0.83773367428949
P20138,J10_PNEUMOBACT,Bacterial pneumoniae,CD33,Inverse variance weighted (multiplicative random effects),40,0.0240923608680085,0.0107756234882749,0.0253635256265487,0.372457169513125
P20155,J10_PNEUMOBACT,Bacterial pneumoniae,SPINK2,Inverse variance weighted (multiplicative random effects),38,-0.00768090330514488,0.0237042531872802,0.745914870016647,0.979810469735302
P20160,J10_PNEUMOBACT,Bacterial pneumoniae,AZU1,Inverse variance weighted (multiplicative random effects),9,0.0161860640497154,0.0458196550377578,0.723896594247836,0.978344387960314
P20273,J10_PNEUMOBACT,Bacterial pneumoniae,CD22,Inverse variance weighted (multiplicative random effects),46,0.0390225281540426,0.022909194588566,0.0885013515138375,0.606743196301947
P20333,J10_PNEUMOBACT,Bacterial pneumoniae,TNFRSF1B,Inverse variance weighted (multiplicative random effects),17,0.0535076391044211,0.0441976760023428,0.226031978787106,0.7977811308706
P20340,J10_PNEUMOBACT,Bacterial pneumoniae,RAB6A,Inverse variance weighted (multiplicative random effects),25,0.0400171949634416,0.0236368778244171,0.0904557828277342,0.608445736771355
P20472,J10_PNEUMOBACT,Bacterial pneumoniae,PVALB,Inverse variance weighted (multiplicative random effects),33,-0.00372152037252248,0.0150640229423944,0.804871917332884,0.987360662705468
P20645,J10_PNEUMOBACT,Bacterial pneumoniae,M6PR,Inverse variance weighted (multiplicative random effects),3,-0.0409422938575971,0.100245522638156,0.682965224451799,0.97384152172154
P20700,J10_PNEUMOBACT,Bacterial pneumoniae,LMNB1,Inverse variance weighted (multiplicative random effects),6,0.0384382934694803,0.086678400178659,0.657433962192782,0.972690915562804
P20701,J10_PNEUMOBACT,Bacterial pneumoniae,ITGAL,Inverse variance weighted (multiplicative random effects),7,0.0122882263484543,0.0739686184151561,0.868056563055537,0.991408010221534
P20711,J10_PNEUMOBACT,Bacterial pneumoniae,DDC,Inverse variance weighted (multiplicative random effects),17,-0.0435485273382478,0.0285701954104739,0.127442715056979,0.690761603177656
P20718,J10_PNEUMOBACT,Bacterial pneumoniae,GZMH,Inverse variance weighted (multiplicative random effects),19,0.00282922445796686,0.0396577638651639,0.943126366542083,0.993903793863151
P20742,J10_PNEUMOBACT,Bacterial pneumoniae,PZP,Inverse variance weighted (multiplicative random effects),13,-0.0990501714809105,0.0611300789401658,0.105163969371964,0.644693137886166
P20774,J10_PNEUMOBACT,Bacterial pneumoniae,OGN,Inverse variance weighted (multiplicative random effects),34,0.00977596069073555,0.0195300334903595,0.616680562629491,0.959714546483167
P20783,J10_PNEUMOBACT,Bacterial pneumoniae,NTF3,Inverse variance weighted (multiplicative random effects),18,-0.0395015228524566,0.0295625079696695,0.181482809021878,0.769389763152139
P20827,J10_PNEUMOBACT,Bacterial pneumoniae,EFNA1,Inverse variance weighted (multiplicative random effects),17,-0.0538934396728191,0.0415482535247295,0.194586845198551,0.77548946743829
P20849,J10_PNEUMOBACT,Bacterial pneumoniae,COL9A1,Inverse variance weighted (multiplicative random effects),12,0.0786253191629773,0.0520349373540606,0.130785861604807,0.690761603177656
P20851,J10_PNEUMOBACT,Bacterial pneumoniae,C4BPB,Inverse variance weighted (multiplicative random effects),34,0.0234520239853519,0.0303019905753974,0.438964294757901,0.914605207599282
P20908,J10_PNEUMOBACT,Bacterial pneumoniae,COL5A1,Inverse variance weighted (multiplicative random effects),26,-0.0424208758045207,0.0233592197834627,0.0693668741535243,0.569201026702432
P21128,J10_PNEUMOBACT,Bacterial pneumoniae,ENDOU,Inverse variance weighted (multiplicative random effects),37,-0.0041793722294997,0.0249357138781005,0.866893346286687,0.991408010221534
P21217_Q11128,J10_PNEUMOBACT,Bacterial pneumoniae,FUT3,Inverse variance weighted (multiplicative random effects),54,0.0209175929883431,0.0204317112445862,0.305938837130777,0.85416950545795
P21246,J10_PNEUMOBACT,Bacterial pneumoniae,PTN,Inverse variance weighted (multiplicative random effects),9,0.00563900622530064,0.0593483745212382,0.924302639252882,0.991408010221534
P21549,J10_PNEUMOBACT,Bacterial pneumoniae,AGXT,Inverse variance weighted (multiplicative random effects),27,0.0279877607455087,0.0409439580708998,0.494251372406896,0.936076251688947
P21583,J10_PNEUMOBACT,Bacterial pneumoniae,KITLG,Inverse variance weighted (multiplicative random effects),33,-0.0324049216635866,0.0241253197034662,0.179210009477055,0.768456406670269
P21589,J10_PNEUMOBACT,Bacterial pneumoniae,NT5E,Inverse variance weighted (multiplicative random effects),44,0.0179220550699862,0.0222264846703747,0.42004809241671,0.914605207599282
P21709,J10_PNEUMOBACT,Bacterial pneumoniae,EPHA1,Inverse variance weighted (multiplicative random effects),15,0.025463937779685,0.041262764368892,0.537157805420404,0.941941539932927
P21741,J10_PNEUMOBACT,Bacterial pneumoniae,MDK,Inverse variance weighted (multiplicative random effects),24,-0.0248515259681722,0.0472927138921586,0.599247338852466,0.957005067361193
P21754,J10_PNEUMOBACT,Bacterial pneumoniae,ZP3,Inverse variance weighted (multiplicative random effects),54,0.0195650359254346,0.0134098920505582,0.144565037420405,0.732777570732913
P21757,J10_PNEUMOBACT,Bacterial pneumoniae,MSR1,Inverse variance weighted (multiplicative random effects),37,0.034119824457794,0.0251789061020831,0.175387105621273,0.768456406670269
P21802,J10_PNEUMOBACT,Bacterial pneumoniae,FGFR2,Inverse variance weighted (multiplicative random effects),18,0.0965395576915635,0.0420116579510724,0.0215661684363232,0.348364458026155
P21810,J10_PNEUMOBACT,Bacterial pneumoniae,BGN,Inverse variance weighted (multiplicative random effects),30,-0.0144173623310364,0.0311541105169808,0.643525219258829,0.968654580822906
P21854,J10_PNEUMOBACT,Bacterial pneumoniae,CD72,Inverse variance weighted (multiplicative random effects),25,-0.0304460845800243,0.0451500100940522,0.500100433278745,0.936479549622861
P21860,J10_PNEUMOBACT,Bacterial pneumoniae,ERBB3,Inverse variance weighted (multiplicative random effects),21,0.105481985018977,0.033123312350843,0.00144992258838261,0.0729245156384256
P21912,J10_PNEUMOBACT,Bacterial pneumoniae,SDHB,Inverse variance weighted (multiplicative random effects),13,0.0338817863339873,0.0614747764215766,0.581531261388076,0.95635796126723
P21964,J10_PNEUMOBACT,Bacterial pneumoniae,COMT,Inverse variance weighted (multiplicative random effects),17,-0.0631957905338429,0.0311771534779753,0.0426633953306178,0.450095155435352
P21980,J10_PNEUMOBACT,Bacterial pneumoniae,TGM2,Inverse variance weighted (multiplicative random effects),5,0.058688871340584,0.0423003850209741,0.165310335502873,0.751194604656791
P22004,J10_PNEUMOBACT,Bacterial pneumoniae,BMP6,Inverse variance weighted (multiplicative random effects),29,-0.0576573603313568,0.0219819806345235,0.00871752744219067,0.209694437277913
P22033,J10_PNEUMOBACT,Bacterial pneumoniae,MMUT,Inverse variance weighted (multiplicative random effects),3,-0.115957700588933,0.142530246189275,0.415893870235537,0.914605207599282
P22079,J10_PNEUMOBACT,Bacterial pneumoniae,LPO,Inverse variance weighted (multiplicative random effects),39,0.0268588819582507,0.0236739177052,0.256570311941728,0.818141354938103
P22102,J10_PNEUMOBACT,Bacterial pneumoniae,GART,Inverse variance weighted (multiplicative random effects),3,0.0442757747453267,0.155551922710675,0.775922546470667,0.987360662705468
P22105,J10_PNEUMOBACT,Bacterial pneumoniae,TNXB,Inverse variance weighted (multiplicative random effects),34,0.0234812102612786,0.0218343171016605,0.282183678390818,0.83773367428949
P22223,J10_PNEUMOBACT,Bacterial pneumoniae,CDH3,Inverse variance weighted (multiplicative random effects),17,0.0251418873230474,0.0401915697596631,0.531609312838004,0.93890774885116
P22301,J10_PNEUMOBACT,Bacterial pneumoniae,IL10,Inverse variance weighted (multiplicative random effects),8,0.0554082377607633,0.060610403615324,0.360627307705996,0.904594714587112
P22303,J10_PNEUMOBACT,Bacterial pneumoniae,ACHE,Inverse variance weighted (multiplicative random effects),27,-0.0251800771070583,0.0345738794643498,0.466431366202759,0.923618363691569
P22304,J10_PNEUMOBACT,Bacterial pneumoniae,IDS,Inverse variance weighted (multiplicative random effects),4,-0.00423428731221658,0.104086049098646,0.967550494175901,0.996572679230728
P22455,J10_PNEUMOBACT,Bacterial pneumoniae,FGFR4,Inverse variance weighted (multiplicative random effects),78,-0.00700488532550453,0.0112690489850108,0.53420232517226,0.939737476634508
P22466,J10_PNEUMOBACT,Bacterial pneumoniae,GAL,Inverse variance weighted (multiplicative random effects),63,-0.0342295133338086,0.0197607392793045,0.083238312541671,0.591031079073028
P22692,J10_PNEUMOBACT,Bacterial pneumoniae,IGFBP4,Inverse variance weighted (multiplicative random effects),8,0.118300502450285,0.0810430279631542,0.144365775214344,0.732777570732913
P22748,J10_PNEUMOBACT,Bacterial pneumoniae,CA4,Inverse variance weighted (multiplicative random effects),21,0.00452653438992754,0.0387373569730631,0.906977402351882,0.991408010221534
P22749,J10_PNEUMOBACT,Bacterial pneumoniae,GNLY,Inverse variance weighted (multiplicative random effects),46,0.00217547662645119,0.0160615267041659,0.892258907933428,0.991408010221534
P22894,J10_PNEUMOBACT,Bacterial pneumoniae,MMP8,Inverse variance weighted (multiplicative random effects),21,0.0124855833664054,0.0196570419801123,0.525316883062929,0.937020989143648
P22897,J10_PNEUMOBACT,Bacterial pneumoniae,MRC1,Inverse variance weighted (multiplicative random effects),35,-0.000861577678960028,0.0354530625343478,0.980611777382558,0.996771625970461
P23141,J10_PNEUMOBACT,Bacterial pneumoniae,CES1,Inverse variance weighted (multiplicative random effects),40,0.0164430509546062,0.0213487369920707,0.441174215157961,0.914605207599282
P23229,J10_PNEUMOBACT,Bacterial pneumoniae,ITGA6,Inverse variance weighted (multiplicative random effects),23,0.0134693628971356,0.0277979833945909,0.627999416045309,0.962474296992687
P23276,J10_PNEUMOBACT,Bacterial pneumoniae,KEL,Inverse variance weighted (multiplicative random effects),55,-0.0133530928111212,0.0188701066081226,0.479173765017431,0.92648012933612
P23280,J10_PNEUMOBACT,Bacterial pneumoniae,CA6,Inverse variance weighted (multiplicative random effects),45,0.0120163515910091,0.0229787445143563,0.601020643260672,0.957005067361193
P23284,J10_PNEUMOBACT,Bacterial pneumoniae,PPIB,Inverse variance weighted (multiplicative random effects),9,0.00082201856380938,0.0550908187431,0.988095083734934,0.998794021346944
P23327,J10_PNEUMOBACT,Bacterial pneumoniae,HRC,Inverse variance weighted (multiplicative random effects),11,-0.0243776104457692,0.0498261817413262,0.624662569194951,0.961320073455094
P23467,J10_PNEUMOBACT,Bacterial pneumoniae,PTPRB,Inverse variance weighted (multiplicative random effects),40,0.0160521592825989,0.0187634071369433,0.392272502877372,0.914605207599282
P23471,J10_PNEUMOBACT,Bacterial pneumoniae,PTPRZ1,Inverse variance weighted (multiplicative random effects),30,-0.0105138743081182,0.0323263408144643,0.744998144486047,0.979810469735302
P23515,J10_PNEUMOBACT,Bacterial pneumoniae,OMG,Inverse variance weighted (multiplicative random effects),17,0.0172605724352047,0.0501095394593675,0.730502766660756,0.979810469735302
P23526,J10_PNEUMOBACT,Bacterial pneumoniae,AHCY,Inverse variance weighted (multiplicative random effects),9,-0.0248161335360731,0.0314578896898557,0.430188955812014,0.914605207599282
P23560,J10_PNEUMOBACT,Bacterial pneumoniae,BDNF,Inverse variance weighted (multiplicative random effects),31,-0.0395641529956565,0.0314983702539054,0.209090648582154,0.792702088569202
P23582,J10_PNEUMOBACT,Bacterial pneumoniae,NPPC,Inverse variance weighted (multiplicative random effects),7,0.0821146166547989,0.0693699332157737,0.236523694871356,0.800859048079288
P23588,J10_PNEUMOBACT,Bacterial pneumoniae,EIF4B,Inverse variance weighted (multiplicative random effects),7,0.0323423885629691,0.0542117135553119,0.550778410016588,0.948614674909168
P23743,J10_PNEUMOBACT,Bacterial pneumoniae,DGKA,Inverse variance weighted (multiplicative random effects),7,0.191297990254717,0.084993751879397,0.024402641156374,0.362997379291286
P23919,J10_PNEUMOBACT,Bacterial pneumoniae,DTYMK,Inverse variance weighted (multiplicative random effects),10,0.11080398643517,0.072103920264425,0.124360362035677,0.681270872328235
P24001,J10_PNEUMOBACT,Bacterial pneumoniae,IL32,Inverse variance weighted (multiplicative random effects),28,-0.0801173866364092,0.038125030960786,0.0356025401575997,0.414675901940885
